type,entity_name,entity_number,CMS number,frn,location_id,address_primary,city,state,zip_code,longitude,latitude,explanation,need,availability
S,ST. PIERRE EDUCATION CENTER,50080,,,1398984802,3757 UPPER BELLBROOK RD,BELLBROOK,OH,45305,-84.069461,39.65325,,,1000
S,ST. SUSANNA PRESCHOOL,,,,1399265597,616 READING RD,MASON,OH,45040,-84.317581,39.355326,,,1000
S,ST.JOHN'S HILLTOP PRESCHOOL,,,,1314862922,5520 FREMONT PIKE,STONY RIDGE,OH,43463,-83.50176,41.50863,,,
S,ST.MARTIN DE PORRES FAMILY CENTER,,,,1399339829,1264 EAST 123RD STREET,CLEVELAND,OH,44108,-81.60136,41.52394,,,1000
S,ST.MARY'S CHRISTIAN PRESCHOOL,,,,1002395970,160 N SPRING ST.,BLUFFTON,OH,45817,-83.8933715,40.8964896,,,
S,ST.PAUL HEAD START,,,,1399441721,6997 HAMILTON AVE,CINCINNATI,OH,45231,-84.549301,39.219941,,,1000
S,STADIUM DRIVE ELEMENTARY,,,,1006458735,111 STADIUM DR,BOARDMAN,OH,44512,-80.66642,41.01796,,,
S,STAGES CHILDCARE CENTER,,,,1399942115,3870 CENTER RD,BRUNSWICK,OH,44212,-81.8251,41.23777,,,
S,STAGES CHILDCARE CENTER,,,,1399369446,17290 PEARL ROAD,STRONGSVILLE,OH,44136,-81.8363,41.29202,,,1000
S,"STAGES EARLY LEARNING CENTER, LTD",,,,1314167937,817C WEST UNION ST,ATHENS,OH,45701,-82.14157,39.32028,,,
S,STAIR STEPS ENRICHMENT CENTER,,,,1294399717,18482 LAKESHORE BLVD.,CLEVELAND,OH,44119,-81.55017,41.5946,,,1000
S,STANTON ELEMENTARY SCHOOL,47233,,,1004312215,14890 STATE ROUTE 213,HAMMONDSVILLE,OH,43930,-80.710621,40.549221,,,
S,STANTON PRIMARY ELEMENTARY SCHOOL,,,,,NUMBER 1 GLENWOOD TIGER TRAIL,NEW BOSTON,OH,45662,-82.930182,38.760061,,,
S,STANTON PRIMARY SCHOOL,,,,,1 GLENWOOD TIGER TRL,NEW BOSTON,OH,45662,-82.92967,38.76024,,,
S,STAR AFTER - HOUR ACADEMY,16029922,,,1001343421,1888 E HIGH AVE,NEW PHILADELPHIA,OH,44663,-81.41616,40.46888,,,
S,STAR BOX LEARNING CENTER LLC,,,,1320739443,2625 BETHEL ROAD,COLUMBUS,OH,43220,-83.08846,40.06441,,,
S,STARK COUNTY COMMUNITY ACTION AGENCY HEAD START / ALLI,,,,1399936935,321 N. FRANKLIN STREET,ALLIANCE,OH,44601,-81.09312,40.92511,,,
S,STARK COUNTY COMMUNITY ACTION AGENCY HEAD START / WM.,,,,1007181512,3015 MAHONING ROAD NE,CANTON,OH,44705,-81.33424,40.81671,,,
S,STARK COUNTY COMMUNITY ACTION AGENCY HEAD START / WM.,,,,1007149333,1134 WALNUT ROAD SE,MASSILLON,OH,44646,-81.51069,40.78922,,,1000
S,STARLIGHT,16068779,,,1400258594,518 CHURCH AVE SW,NEW PHILADELPHIA,OH,44663,-81.45759,40.47854,,,
S,STARLIGHT ECE SCHOOL,,,,1004438423,1330 NEWARK RD,ZANESVILLE,OH,43701,-82.02922,39.95827,,,
S,STARLING PK - 8,,,,1320589429,145 S CENTRAL AVE,COLUMBUS,OH,43222,-83.03857,39.9546,,,
S,STARS OF TOMORROW CHILD CARE CENTER LLC,,,,1399364579,3655 LEE ROAD,SHAKER HEIGHTS,OH,44120,-81.56452,41.46008,,,1000
S,START 2 FINISH LEARNING ACADEMY,,,,1320862130,227 FAIRWAY BLVD,WHITEHALL,OH,43213,-82.87277,39.97087,,,1000
S,START 2 FINISH LEARNING ACADEMY 2,,,,1002392479,126 PINEWOOD DR,WHITEHALL,OH,43213,-82.88573,39.97262,,,1000
S,"STARTING POINT LEARNING CENTER, LLC",,,,1398689919,2533 LOCKBOURNE ROAD,COLUMBUS,OH,43207,-82.96667,39.91315,,,
S,STARZONE DAYCARE AND LEARNING CENTER,,,,1320810385,6725 KARL RD,COLUMBUS,OH,43229,-82.97596,40.10455,,,
S,STEM KIDS EDUCATIONAL CENTER,,,,1399375720,11019 KINSMAN ROAD,CLEVELAND,OH,44104,-81.60727,41.46953,,,1000
S,"STEP BY STEP (GALLIA GUARDING ANGELS,INC)",,,,1398759186,11818 STATE ROUTE 160,VINTON,OH,45686,-82.29778,38.95829,,,
S,STEP TO GROW CHILD DEVELOPMENT CENTER,,,,1399341139,1289 HAYDEN AVE,CLEVELAND,OH,44112,-81.58633,41.5431,,,1000
S,STEP TO GROW CHILD DEVELOPMENT CENTER 2,,,,1399357879,11422 LORAIN AVE,CLEVELAND,OH,44111,-81.766361,41.462701,,,1000
S,STEP - BY - STEP CHILD CARE INC,,,,1399578821,1289 ASHLAND ROAD,MANSFIELD,OH,44905,-82.46724,40.78135,,,
S,STEPHANIE RUSHIN PATRICK ELEMENTARY SCHOOL,49074,,12504643,1007134936,1326 SHERRICK RD SE,CANTON,OH,44707,-81.36426,40.78444,,,
S,STEPPING STONE,,,,1365148868,4448 OAKES RD,BRECKSVILLE,OH,44141,-81.660988,41.307734,,,
S,STEPPING STONE CHILD CARE,,,,1320724539,2132 STRINGTOWN RD,GROVE CITY,OH,43123,-83.060211,39.878638,,,1000
S,STEPPING STONES CINCINNATI LEARNING CENTER,,,,1298102124,756 OHIO PIKE,CINCINNATI,OH,45245,-84.28456,39.06533,,,1000
S,STEPPING STONES EDUCATIONAL CHILD CARE CENTER,,,,1007746290,9305 OLDE EIGHT RD,NORTHFIELD CENTER,OH,44067,-81.53777,41.31345,,,1000
S,STEPPING STONES LEARNING CENTER,,,,1335366802,215 BURKHARDT RD,DAYTON,OH,45403,-84.15173,39.76135,,,1000
S,STEPPING STONES LEARNING CENTER,,,,1398662919,860 GRISWOLD ST.,WORTHINGTON,OH,43085,-83.0043,40.09087,,,
S,"STEPPING STONES TO SCHOOL IN KINSMAN, INC",,,,1311780989,6383 CHURCH STREET,KINSMAN,OH,44428,-80.58927,41.44868,,,
S,STEPS ACADEMY,,,,1320862671,4040 TAMARACK DR,PARMA,OH,44134,-81.71348,41.36003,,,1000
S,STEPS CHRISTIAN PRESCHOOL,,,,1399154645,108 MALABAR DRIVE,UPPER SANDUSKY,OH,43351,-83.253595,40.831386,,,
S,"STEPS CREATIVE CENTER, INC.",,,,1335484779,1930 N MAIN STREET,DAYTON,OH,45405,-84.20737,39.78092,,,1000
S,STEVAN DOHANOS ELEMENTARY SCHOOL,,,,1398587683,1625 E 32ND ST,LORAIN,OH,44055,-82.14477,41.44114,,,
S,STEVENSON ELEMENTARY,46338,,12586426,1320895125,1065 OXLEY RD,COLUMBUS,OH,43212,-83.03522,39.98043,,,1000
S,STEWART ALTERNATIVE ELEMENTARY SCHOOL,,,,1398985181,"40, STE WART AVE",COLUMBUS,OH,43206,-82.99538,39.94245,,,
S,STEWART ALTERNATIVE ELEMENTARY SCHOOL,,,,1398985181,"40, STE WART AVE",COLUMBUS,OH,43206,-82.9953857,39.9424499,,,
S,STEWART ELEMENTARY SCHOOL,50049,,11777398,1317828998,11850 CONREY RD,CINCINNATI,OH,45249,-84.35828,39.28395,,,
S,STILES ELEMENTARY,46455,,12996435,1320628751,4700 STILES AVE,COLUMBUS,OH,43228,-83.124762,39.946831,,,
S,STILES ELEMENTARY SCHOOL,46455,,12996435,1320628751,4700 STILES AVE,COLUMBUS,OH,43228,-83.12508,39.94814,,,
S,STILES FAMILY CENTER,,,,1320628751,4704 STILES AVE,COLUMBUS,OH,43228,-83.12423,39.94697,,,
S,STINGEL ELEMENTARY SCHOOL,,,,1313632395,426 SHELBY ONTARIO RD,ONTARIO,OH,44906,-82.64471,40.76366,,,
S,STOCKMAN LEARNING CENTER,,,,1001083495,131 NORTH EAST STREET,MEDINA,OH,44256,-81.8588471,41.1400259,,,1000
S,STONE ELEMENTARY PS,50757,,,1317794103,2014 ROCKLAND AVE,BELPRE,OH,45714,-81.60228,39.28184,,,
S,STONYBROOK EARLY LEARNING CENTER,,,,1320729483,485 CHERRYBOTTOM RD,GAHANNA,OH,43230,-82.87653,40.03059,,,
S,STORY BOOK HOUSE,,,,1398687072,1639 ST. CLAIR AVE.,KENT,OH,44240,-81.36439,41.13849,,,
S,STORYBOOK PRESCHOOL AND DAYCARE,,,,1399343874,5353 SOUTH AVE.,YOUNGSTOWN,OH,44512,-80.63412,41.04356,,,
S,STRANAHAN EXTENDED TIME,,,,1398730548,3840 NORTH HOLLAND - SYLVANIA RD,TOLEDO,OH,43615,-83.68234,41.68811,,,1000
S,STRASBURG LEARNING CENTER,129691,,11767597,1004732186,140 N BODMER AVE,STRASBURG,OH,44680,-81.53224,40.59759,,,
S,STREETSBORO ELEMENTARY SCHOOL,48321,,,1005602335,8955 KIRBY LN,STREETSBORO,OH,44241,-81.3222,41.23427,,,
S,STRONGSVILLE COOPERATIVE PRESCHOOL,,,,1399390454,15245 TRACY LANE,STRONGSVILLE,OH,44136,-81.81007,41.30499,,,
S,STRONGSVILLE MONTESSORI SCHOOL AND CHILD CARE,,,,1364825670,16000 FOLTZ INDUSTRIAL PKWY,STRONGSVILLE,OH,44149,-81.87204,41.29811,,,
S,STRUTHERS PRESCHOOL SCHOOL,48673,,21556519,1006490406,230 E MANOR AVE,STRUTHERS,OH,44471,-80.59933,41.04285,,,
S,STRYKER SCHOOL,46847,,,1001367991,400 S DEFIANCE ST,STRYKER,OH,43557,-84.41538,41.50086,,,1000
S,STS JOSEPH AND JOHN INTERPAROCHI,48111,,14373575,1399478945,12580 PEARL RD,STRONGSVILLE,OH,44136,-81.83756,41.32104,,,1000
S,STS PETER AND PAUL,48284,,27054923,1004100223,169 W CLINTON ST,DOYLESTOWN,OH,44230,-81.69924,40.97058,,,
S,STS PETER AND PAUL,50725,,,1002090738,229 S NEW YORK AVE,WELLSTON,OH,45692,-82.53262,39.12061,,,
S,STS PHILIP AND JAMES,,,,1399583903,532 HIGH ST NW,CANAL FULTON,OH,44614,-81.59964,40.89329,,,
S,SUBURBAN COOPERATIVE NURSERY SCHOOL,,,,1365027893,20300 HILLIARD BLVD.,ROCKY RIVER,OH,44116,-81.84635,41.46917,,,1000
S,SUCCESS KIDZ WEST,,,,1320757360,1288 GEORGESVILLE RD,COLUMBUS,OH,43228,-83.11618,39.927,,,1000
S,SUGAR CREEK,,,,1399443198,2101 1/2 KENSKILL AVE,WASHINGTON C H,OH,43160,-83.40863,39.5354,,,
S,SULLIVANT ELEMENTARY SCHOOL,46416,,,1320666789,791 GRIGGS AVE,COLUMBUS,OH,43223,-83.01883,39.94375,,,
S,SUMMIT,,,,1007257117,306 BUSH ST,TOLEDO,OH,43604,-83.51762,41.66143,,,1000
S,SUMMIT COUNTRY DAY,49740,,11982972,1317678344,2161 GRANDIN RD,CINCINNATI,OH,45208,-84.458271,39.13088,,,1000
S,SUMMIT COUNTRY DAY,49740,,11982972,1317678344,2161 GRANDIN RD,CINCINNATI,OH,45208,-84.458271,39.13088,,,1000
S,SUMMIT COUNTY PRESCHOOL,,,,1399179695,930 W NIMISILA RD,NEW FRANKLIN,OH,44319,-81.56772,40.93631,,,
S,SUMMIT ELEMENTARY YMCA CHILD CARE,,,,1320707833,8400 NORTHPORT DRIVE,CINCINNATI,OH,45255,-84.32119,39.07943,,,1000
S,"SUN MOON AND STARS PRESCHOOL, LLC",,,,1335292163,1100 WAYNE ST SUITE 2600,TROY,OH,45373,-84.21825,40.03384,,,1000
S,SUNBEAM,47917,,13147525,1364935248,11731 MOUNT OVERLOOK AVE,CLEVELAND,OH,44120,-81.60085,41.48999,,,
S,SUNBEAM CHRISTIAN PRESCHOOL,,,,1007250522,6656 N. TEXAS ST.,WHITEHOUSE,OH,43571,-83.80563,41.51904,,,1000
S,SUNBEAMS PRESCHOOL,,,,1399088480,127 W MAIN ST,LEIPSIC,OH,45856,-83.98869,41.10084,,,
S,SUNBURY SONSHINE PRESCHOOL,,,,1400056673,250 RAINBOW AVE,SUNBURY,OH,43074,-82.85216,40.24652,,,
S,SUNNY DAY ACADEMY,,,,1320658046,5675 FEDER ROAD,COLUMBUS,OH,43228,-83.15253,39.97284,,,1000
S,SUNNY DAY ACADEMY,,,,1320881208,255 BRADENTON AVE.,DUBLIN,OH,43017,-83.12054,40.08128,,,
S,SUNNY DAY ACADEMY,,,,1320713547,4595 MORSE RD.,GAHANNA,OH,43230,-82.87109,40.05511,,,1000
S,SUNNY DAY PRESCHOOL,,,,1005817914,101 NORTHWOOD STREET,DELTA,OH,43515,-84.0045,41.58292,,,1000
S,SUNNY SIDE CHILDCARE LLC,,,,1001730573,43 E COLUMBUS ST,LITHOPOLIS,OH,43136,-82.80765,39.80315,,,
S,SUNNYSIDE DAYCARE,,,,1320561871,4300 KARL RD,COLUMBUS,OH,43224,-82.97594,40.05424,,,1000
S,SUNRISE ACADEMY,45877,,24503880,1320572740,5657 SCIOTO DARBY RD,HILLIARD,OH,43026,-83.16756,40.03122,,,
S,SUNRISE DAYCARE LLC,,,,1398691475,2380 FUJI DR,COLUMBUS,OH,43229,-82.95496,40.08836,,,1000
S,SUNRISE LEARNING CENTER LLC,,,,1320825591,5360 CLEVELAND AVE,COLUMBUS,OH,43231,-82.951517,40.079101,,,1000
S,"SUNRISE SUNSET CHILDCARE AND DEVELOPMENT CENTER, INC",,,,1399582696,208 ELM ST,HILLSBORO,OH,45133,-83.617201,39.201466,,,
S,SUNSHINE AND LOLLIPOPS DAYCARE AND LEARNING CENTER,,,,1005443570,110 POLAND AVENUE,STRUTHERS,OH,44471,-80.59136,41.05427,,,
S,SUNSHINE AND LOLLIPOPS DAY CARE AND LEARNING CENTER - LOWELLVILLE AFTER SCHOOL,,,,1001980767,52 ROCKET PLACE - ROOM 29,LOWELLVILLE,OH,44436,-80.55247,41.04482,,,
S,SUNSHINE CHILDCARE AND LEARNING CENTER,,,,1002843551,4238 WESTVIEW PLAZA,COLUMBUS,OH,43228,-83.11137,39.93788,,,
S,"SUNSHINE KIDS LEARNING CENTER, LLC",,,,1320865120,957 MT VERNON AVE,COLUMBUS,OH,43203,-82.976401,39.97161,,,1000
S,SUNSHINE NURSERY SCHOOL,,,,1320891001,3750 W HENDERSON RD,COLUMBUS,OH,43220,-83.09284,40.0614,,,1000
S,"SUNSHYNE EARLY LEARNING ACADEMY, LLC",,,,1398666935,1713 BRICE ROAD,REYNOLDSBURG,OH,43068,-82.82983,39.94503,,,1000
S,SUPERIOR ACADEMY,,,,1399333035,7020 SUPERIOR AVENUE,CLEVELAND,OH,44103,-81.64068,41.51886,,,
S,SUPERIOR PROVIDERS CHILDCARE CENTER,,,,1365142878,8023 SUPERIOR AVE,CLEVELAND,OH,44103,-81.63188,41.52042,,,
S,SUTTER PARK ELEMENTARY SCHOOL,45992,,,1320875080,1850 SUTTER PKWY,POWELL,OH,43065,-83.06508,40.12111,,,
S,SWANTON,46852,,,1001318839,601 N MAIN ST,SWANTON,OH,43558,-83.896382,41.596102,,,
S,SWANTON MIDDLE SCHOOL,,,,1001315099,101 ELTON PKWY,SWANTON,OH,43558,-83.8938452,41.5846019,,,
S,SWEET KIDDLES FLEXIBLE CHILDCARE CENTER,,,,1398599321,32900 PIN OAK PARKWAY,AVON LAKE,OH,44012,-82.02437,41.48306,,,
S,SWEET KIDDLES FLEXIBLE CHILDCARE CENTER,,,,1320931184,1999 CIRCLE DRIVE,CLEVELAND,OH,44106,-81.602401,41.508151,,,1000
S,SWEET KIDDLES FLEXIBLE CHILDCARE CENTER,,,,1399184485,725 W. STREETSBORO STREET,HUDSON,OH,44236,-81.48282,41.23368,,,1000
S,SWEET KIDDLES FLEXIBLE CHILDCARE CENTER,,,,1399954180,3825 STONEGATE DRIVE,MEDINA,OH,44256,-81.85699,41.16566,,,1000
S,SWEET KIDDLES FLEXIBLE CHILDCARE CENTER,,,,1365001960,16512 PEARL ROAD,STRONGSVILLE,OH,44136,-81.83588,41.29684,,,1000
S,SYCAMORE CREEK ELEMENTARY SCHOOL,,,,1312718699,500 SYCAMORE CREEK ST,PICKERINGTON,OH,43147,-82.76492,39.86381,,,1000
S,SYCAMORE PRESBYTERIAN PRESCHOOL,,,,1003146673,11800 MASON RD,CINCINNATI,OH,45249,-84.31561,39.28471,,,1000
S,SYCAMORE Y - CLUB,,,,1398981261,500 SYCAMORE CREEK,PICKERINGTON,OH,43147,-82.76483,39.86382,,,1000
S,SYLVAN EXTENDED TIME,,,,1398714690,4830 WICKFORD DRIVE EAST,SYLVANIA,OH,43560,-83.69924,41.70288,,,1000
S,SYLVANIA CHILDREN'S CENTER,,,,1398704182,3421 TALMADGE ROAD,TOLEDO,OH,43606,-83.644211,41.681981,,,1000
S,SYLVANIA FIRST PRESCHOOL,,,,1007125398,7000 ERIE ST,SYLVANIA,OH,43560,-83.71162,41.72021,,,1000
S,SYLVANIA STEPPING STONES PRESCHOOL,,,,1399769128,7240 ERIE STREET,SYLVANIA,OH,43560,-83.71829,41.71877,,,1000
S,SYLVANIA YMCA CHILD DEVELOPMENT CENTER,,,,1007240459,6465 SYLVANIA AVE.,SYLVANIA,OH,43560,-83.69878,41.68956,,,1000
S,SYMMES SCHOOL,49634,,11565918,1317800777,11820 ENYART RD,LOVELAND,OH,45140,-84.310352,39.283331,,,1000
S,T C KNAPP ELEMENTARY SCHOOL,49064,,13030523,1007061176,5151 OAKCLIFF ST SW,CANTON,OH,44706,-81.44975,40.77052,,,
S,T J'S CHILD CARE,,,,1001400790,1998 CENTENARY ROAD,GALLIPOLIS,OH,45631,-82.267942,38.816771,,,
S,T.L.C.C. PRESCHOOL AND DAYCARE,,,,1294467731,45 IDLEWOOD RD,AUSTINTOWN,OH,44515,-80.73053,41.10319,,,1000
S,TAFT CENTER FOR INNOVATION,129476,,11875358,1365028784,13701 LAKE AVE,LAKEWOOD,OH,44107,-81.7873374,41.4916976,,,1000
S,TAFT ELEMENTARY SCHOOL,232194,,13056130,1006575885,730 E AVONDALE AVE,YOUNGSTOWN,OH,44502,-80.64162,41.06802,,,
S,TAFT SCHOOL,49101,,12023842,1007089250,3829 GUILFORD AVE NW,CANTON,OH,44718,-81.40631,40.84162,,,1000
S,TALLMADGE CHRISTIAN PRESCHOOL,,,,1288071402,759 EAST AVE,TALLMADGE,OH,44278,-81.41261,41.10159,,,
S,TALLMADGE COMMUNITY LEARNING CENTER,,,,1312744449,694 TALMADGE AVE.,LANCASTER,OH,43130,-82.61124,39.70642,,,1000
S,TALLMADGE KIDDIE KOLLEGE,,,,1399683165,199 SOUTH AVE,TALLMADGE,OH,44278,-81.441102,41.095416,,,
S,TARBIYA LEARNING CENTER,,,,1335448559,3163 CLEVELAND AVE,COLUMBUS,OH,43224,-82.96446,40.0323,,,1000
S,TARBUCK LEARNING CENTER SCHOOL,,,,1007201635,4325 MANCHESTER RD,PERRY,OH,44081,-81.13328,41.76981,,,
S,TARHE TRAILS COMMUNITY LEARNING CENTER,16082884,,,1312720824,2141 GREENCREST WAY,LANCASTER,OH,43130,-82.62551,39.7472,,,
S,TATTLE TALES CHILD CARE,,,,1398912796,4154 WAYNE RIDGE RD,ZANESVILLE,OH,43701,-81.921811,39.897823,,,
S,"TAYLOR LEARNING CENTER, LLC",,,,1398710458,8131 AIRPORT HIGHWAY,HOLLAND,OH,43528,-83.73592,41.60973,,,
S,TAYLOR ROAD NURSERY HEBREW ACADEMY,,,,1399382219,1800 WARRENSVILLE CENTER RD,CLEVELAND HEIGHTS,OH,44121,-81.5365523,41.5102566,,,1000
S,TCESC CHAMPION SCHOOL,48689,,12084299,1356189976,5976 MAHONING AVE NW,WARREN,OH,44483,-80.851992,41.31528,,,1000
S,TCESC PRESCHOOL: NILES PRIMARY SCHOOL,16072243,,,1356089410,960 FREDERICK ST,NILES,OH,44446,-80.7514942,41.1944567,,,1000
S,TDR EARLY LEARNING CENTER AND DAYCARE,,,,1400058033,2203 MEISTER RD.,LORAIN,OH,44053,-82.20078,41.44075,,,
S,TEACH AND LEARN CHILDCARE,,,,1398665734,2696 S. HAMILTON RD,COLUMBUS,OH,43232,-82.87882,39.9232,,,1000
S,TEACHABLE MOMENTS AT LITTLE GEMS LLP,,,,1320923050,1392 SOUTH HIGH STREET,COLUMBUS,OH,43207,-82.995971,39.933731,,,
S,TEAM COUTURE YOUTH CENTER,,,,1365192736,4145 MAYFIELD RD,SOUTH EUCLID,OH,44121,-81.53082,41.52095,,,1000
S,TEE TEE'S PLAYHOUSE TOO LLC,,,,1320563184,6415 E LIVINGSTON AVE,REYNOLDSBURG,OH,43068,-82.82396,39.94202,,,1000
S,TEENY TOTS CHILD CARE LLC,,,,1398690134,3420 BEXVIE AVE. UNIT D,COLUMBUS,OH,43227,-82.910682,39.935661,,,
S,TEMPLE CHRISTIAN SCHOOL,50839,,21618970,1003748649,982 BROWER RD,LIMA,OH,45801,-84.11949,40.77099,,,
S,TEMPLE EMANU EL PRESCHOOL,,,,1399365680,4545 BRAINARD RD,ORANGE VILLAGE,OH,44022,-81.47864,41.43663,,,1000
S,TEMPLE TOT NURSERY SCHOOL,,,,1002275566,1150 S COUNTY ROAD 198,FREMONT,OH,43420,-83.06987,41.33095,,,
S,TEMPLE TOTS AND TEENS CENTER,,,,1004153607,1148 GALLIA STREET,PORTSMOUTH,OH,45662,-82.98972,38.73444,,,
S,TENDER AGE DAY CARE,,,,1398862795,1249 RIDGEWOOD DR,BOWLING GREEN,OH,43402,-83.67377,41.37327,,,1000
S,"TENDER CARE CHILD DEVELOPMENT CENTER, INC.",,,,,9923 - 25 SPRINGFIELD PIKE,CINCINNATI,OH,45215,-84.47181,39.24568,,,1000
S,TENDER LOVING CARE,,,,1335335987,759 EAST DOROTHY LANE,KETTERING,OH,45419,-84.15533,39.70413,,,1000
S,TENDER TIMES CHILD DEVELOPMENT CENTER,,,,1398838304,702 AMBROSE DR,DELPHOS,OH,45833,-84.31344,40.85037,,,
S,TENDER TOTS DAYCARE,,,,1399259559,813 BEECHER ST.,CINCINNATI,OH,45206,-84.49104,39.1334,,,1000
S,TENDER YEARS COOPERATIVE PRESCHOOL,,,,1365284020,360 ROBIN AVE,LOVELAND,OH,45140,-84.25179,39.25777,,,1000
S,TENDER YEARS LEARNING CENTER,,,,1320685830,1344 S. OHIO AVE,COLUMBUS,OH,43206,-82.97218,39.93732,,,
S,TERRACE PARK SCHOOL,49684,,,1399247046,723 ELM AVE,TERRACE PARK,OH,45174,-84.30898,39.15818,,,1000
S,TERRY'S MONTESSORI SCHOOL INC,,,,1003928501,435 CRESCENT AVENUE,CINCINNATI,OH,45215,-84.46556,39.22662,,,1000
S,TERRY'S MONTESSORI SCHOOL INC,,,,1317767269,209 WYOMING AVE,CINCINNATI,OH,45215,-84.46935,39.22671,,,1000
S,TERRY'S MONTESSORI SCHOOL INC,,,,1003928501,425 CRESCENT AVE,CINCINNATI,OH,45215,-84.46564,39.22644,,,1000
S,TES SCHOOL,,,,1356140788,3428 W MARKET ST,FAIRLAWN,OH,44333,-81.62419,41.1342,,,1000
S,THE ACADEMY - LEBANON CHRISTIAN,,,,1002268846,130 COOK RD,LEBANON,OH,45036,-84.20504,39.41988,,,1000
S,THE AGAPE BUTTERFLY SCHOOL,,,,1320660440,4511 CEMETERY ROAD,HILLIARD,OH,43026,-83.1372995,40.0315671,,,
S,THE AMAZING GRACE LEARNING CENTER,,,,1320793882,4249 EASTLAND SQUARE DRIVE,COLUMBUS,OH,43232,-82.88306,39.91254,,,
S,THE APPLE TREE,,,,1399211807,3766 CLIFTON AVE,CINCINNATI,OH,45220,-84.51756,39.15219,,,1000
S,THE ARTFUL FAMILY ENRICHMENT CENTER LLC,,,,1007063318,702 RAFF RD SW,CANTON,OH,44710,-81.41621,40.79551,,,
S,"THE BABES AND SUCKLINGS CHILD CARE CENTERS, LTD",,,,1398703822,2369 AIRPORT HWY,TOLEDO,OH,43609,-83.6013,41.62983,,,1000
S,THE BARNYARD SCHOOL AGE,,,,1398912282,3949 NORTHPOINTE DRIVE,ZANESVILLE,OH,43701,-82.0282722,39.9990899,,,
S,THE BARRINGTON SCHOOL,,,,1320740959,1123 BETHEL RD,COLUMBUS,OH,43220,-83.0491,40.06299,,,
S,THE BARRINGTON SCHOOL,,,,1320757139,4895 SAWMILL RD,COLUMBUS,OH,43235,-83.09338,40.06947,,,1000
S,THE BARRINGTON SCHOOL,,,,1003772163,6046 TARA HILL,DUBLIN,OH,43017,-83.15405,40.11244,,,1000
S,THE BARRINGTON SCHOOL,,,,1398668969,7100 MUIRFIELD DR,DUBLIN,OH,43017,-83.1538,40.11258,,,1000
S,THE BARRINGTON SCHOOL,,,,1320617002,4780 CEMETERY RD,HILLIARD,OH,43026,-83.14434,40.03183,,,
S,THE BARRINGTON SCHOOL,,,,1005878642,10655 SAWMILL PKWY,POWELL,OH,43065,-83.09028,40.14202,,,1000
S,THE BARRINGTON SCHOOL,,,,1320670827,600 WORTHINGTON WOODS BLVD,WORTHINGTON,OH,43085,-83.00118,40.11938,,,1000
S,THE BARRINGTON SCHOOL,,,,1399186466,401 PARK ROAD,WORTHINGTON,OH,43085,-82.996451,40.126961,,,1000
S,THE BARRINGTON SCHOOL OF GRANDVIEW,,,,1320623805,757 ADENA DRIVE,COLUMBUS,OH,43215,-83.043772,39.97153,,,1000
S,THE BOSTIC HEAD START CENTER,,,,1320603001,2975 KINGSTON AVE,GROVE CITY,OH,43123,-83.08255,39.87694,,,1000
S,THE BRIDGEPORT SCHOOL DISTRICT - ELEMENTARY,,,,1316000717,55707 INDUSTRIAL DR,BRIDGEPORT,OH,43912,-80.77744,40.06898,,,
S,THE BRYAN CENTER,,,,1398903059,1120 WEST HIGH STREET,BRYAN,OH,43506,-84.56881,41.47485,,,
S,THE BYRD NEST CHILDCARE,,,,1400059879,2684 N. COLUMBUS ST.,LANCASTER,OH,43130,-82.64101,39.74435,,,
S,THE CALVARY ACADEMY CHILDCARE AND PRESCHOOL,,,,1399313284,11965 KENN RD.,CINCINNATI,OH,45240,-84.503262,39.299031,,,
S,THE CAMPUS AT KIDS FIRST,,,,1399316172,7900 E KEMPER RD,CINCINNATI,OH,45249,-84.34717,39.28105,,,1000
S,THE CCW ACADEMY,,,,1399997853,585 SANDERSON AVENUE,CAMPBELL,OH,44405,-80.58637,41.0802,,,
S,THE CENTER FOR AUTISM AND DYSLEXIA FINDLAY,,,,1399508539,7430 TIMBERSTONE DR,FINDLAY,OH,45840,-83.593926,41.059251,,,
S,THE CHARLOTTE R. SCHMIDLAPP CHILDREN'S CENTER,,,,1317615214,5701 DELHI RD,CINCINNATI,OH,45233,-84.64001,39.09583,,,1000
S,THE CHILD CARE AND LEARNING CENTER OF NEW MIDDLETOWN,,,,1399851192,10143 MAIN ST,NEW MIDDELTOWN,OH,44442,-80.5649,40.97132,,,
S,THE CHILD GARDEN GRAFTON,,,,1399851182,507 MAIN STREET,GRAFTON,OH,44044,-82.06389,41.2801,,,
S,THE CHILD GARDEN LAGRANGE,,,,,108 US GRANT STREET,LAGRANGE,OH,44050,-82.11906,41.24781,,,1000
S,THE CHILD GARDEN OBERLIN,,,,1350320770,14910 STATE ROUTE 58,OBERLIN,OH,44074,-82.21879,41.267,,,
S,THE CHILD GARDEN WELLINGTON,,,,1005402572,835 PATRIOT DRIVE,WELLINGTON,OH,44090,-82.21973,41.18226,,,1000
S,THE CHILDHOOD LEAGUE CENTER,,,,1001614242,674 CLEVELAND AVE.,COLUMBUS,OH,43215,-82.98953,39.97739,,,
S,THE CHILDRENS HOUSE,,,,1317639215,416 ANDERSON FERRY ROAD,CINCINNATI,OH,45238,-84.61768,39.09488,,,1000
S,"THE CHILDREN'S ACADEMY, II, LLC",,,,1399851182,108 MAIN STREET,WINTERSVILLE,OH,43952,-80.686727,40.371262,,,
